price,bedrooms,sqft_living,waterfront
265000,3,1420,0
297000,4,1790,0
207500,3,1320,0
410000,3,1509,0
268000,3,1610,0
330000,4,1550,0
417500,3,1160,0
760000,4,2500,0
499000,3,1540,0
620000,4,1910,0
315000,3,2340,0
624950,3,2060,0
525000,3,1960,0
300000,2,1150,0
299900,4,2330,0
299000,3,2210,0
1.88e+006,4,3260,0
265000,4,1900,0
280000,2,1610,0
124740,3,1340,0
1.085e+006,3,3170,0
1.97e+006,8,4440,0
219000,4,1370,0
569950,5,1420,0
212500,2,1030,0
680000,3,1820,0
1.457e+006,4,2650,0
300000,3,910,0
629950,3,1680,0
349900,2,1550,0
690000,4,2780,0
1.454e+006,5,4070,0
1.288e+006,3,3240,0
696000,4,3650,0
650000,3,2180,0
640000,3,2480,0
499950,5,3180,0
490000,4,3630,0
685000,5,3160,0
387500,4,1370,0
401750,2,1070,0
254950,4,2180,0
500000,4,2420,0
856500,4,3290,0
552000,3,1430,0
506500,4,1890,0
500000,3,1760,0
280000,4,2230,0
308000,3,1630,0
613500,3,2350,0
255000,3,1550,0
545000,3,3550,0
620000,4,2720,0
450000,3,1740,0
279000,4,1840,0
625000,3,2010,0
274950,3,1670,0
423000,3,1820,0
350000,2,720,0
305000,4,2370,0
368000,3,2120,0
232000,3,1290,0
250000,4,1800,0
220000,3,1230,0
435000,3,1380,0
350000,2,740,0
206325,5,1720,0
339000,5,1720,0
399000,4,2100,0
529000,2,1210,0
640000,4,2210,0
735000,4,2470,0
378000,5,2760,0
775000,3,2540,0
2.25e+006,3,5150,0
1.35e+006,4,3420,0
380000,4,2270,0
624900,4,2270,0
379770,3,1470,0
340000,3,1280,0
515500,4,2830,0
600000,4,1970,0
400000,1,1390,0
364000,4,1020,0
440000,4,2250,0
285000,2,800,0
669000,3,1560,0
475000,4,2100,0
747000,2,990,0
317000,3,1060,0
390000,2,1270,0
1.07e+006,4,2740,0
1.205e+006,4,2470,0
580000,3,1970,0
518000,4,2070,0
147500,3,1010,0
555000,4,2220,0
427500,2,1090,0
1.735e+006,3,4310,0
265950,3,1490,0
247500,2,700,0
244000,4,1450,0
578550,3,2120,0
451000,4,1670,0
489000,2,1810,0
190000,2,710,0
475000,3,2540,0
485000,3,1420,0
530000,3,2440,0
379000,4,2570,0
1.629e+006,5,3090,0
739000,3,2050,0
189950,3,920,0
637500,4,2320,0
2.225e+006,3,3450,0
209950,3,1660,0
460000,3,1130,0
543500,4,2550,0
376000,4,2420,0
430000,3,1470,0
515000,4,2030,0
580000,7,2310,0
600000,5,3370,0
476800,3,1900,0
815000,3,1940,0
455600,3,2420,0
270000,3,1010,0
1.2e+006,5,2710,0
525000,2,1340,0
242000,3,1310,0
715000,4,2650,0
475000,3,1890,0
370000,4,2580,0
788600,4,3500,0
160000,2,1040,0
800000,5,1930,0
520000,4,2190,0
725000,3,1530,0
335000,4,1480,0
919000,4,3620,0
425000,3,3370,0
420000,5,2100,0
905000,4,3370,0
435000,2,2240,0
438000,3,1650,0
725000,4,2630,0
840000,4,2330,0
425500,3,1970,0
853505,3,2820,0
398000,2,590,0
418500,3,2060,0
826000,3,1890,0
742000,4,2810,0
180000,4,1470,0
286000,4,2190,0
421200,3,1440,0
390000,3,2480,0
739000,4,2780,0
499900,4,2180,0
670000,3,3340,0
842500,3,2560,0
492500,2,1600,0
836500,3,2230,0
334000,2,900,0
179900,3,1010,0
563000,3,1580,0
310000,3,1890,0
335000,4,2160,0
499950,4,2160,0
658500,2,1410,0
297000,2,1430,0
725000,6,2380,0
780000,3,2206,0
252500,3,1030,0
330000,3,1070,0
525000,3,2320,0
365000,2,1270,0
500000,4,2570,0
179950,3,920,0
440000,3,1790,0
145000,1,480,0
331000,4,2483,0
780000,3,2140,0
855000,3,1900,0
225000,3,1650,0
199000,3,1510,0
550000,3,2910,0
1.425e+006,4,4960,0
805000,3,2710,0
261000,3,1810,0
347000,3,940,0
390000,3,1600,0
436000,4,2640,0
1.80275e+006,5,3890,0
557000,3,1630,0
135000,3,830,0
425000,3,1800,0
648752,3,2060,0
1.388e+006,4,4040,0
630100,4,1910,0
739000,4,2800,0
269000,3,1320,0
250000,3,1220,0
475000,5,3100,0
290000,1,550,0
219000,3,1080,0
416000,2,880,0
179000,2,720,0
302000,4,2030,0
565000,4,2040,0
281700,3,1570,0
480000,2,1500,0
775000,4,3180,0
375000,3,1260,0
345000,3,1390,0
300000,3,2850,0
364950,4,2070,0
410000,3,2650,0
231000,3,1220,0
445000,3,1630,0
530000,2,1785,0
353500,3,1260,0
209950,3,1380,0
650000,3,2330,0
325000,2,840,0
257000,3,1730,0
337000,4,2230,0
541000,3,1790,0
577500,3,2280,0
560000,3,2430,0
979700,5,3730,0
750000,5,2230,0
407500,2,770,0
530000,4,1814,0
235000,4,1920,0
715000,4,1860,0
795000,5,2750,0
465000,4,1930,0
287600,3,1950,0
630000,6,2470,0
445000,3,1630,0
490000,4,2110,0
565000,3,1490,0
330000,3,1740,0
463000,4,1900,0
1.87e+006,5,4510,0
219500,3,1090,0
622200,3,1720,0
474800,2,1400,0
465000,4,2090,0
389950,3,1580,0
650000,4,2620,0
395000,3,1500,0
304500,4,2030,0
307000,3,1020,0
485000,3,1540,0
1.562e+006,5,3910,0
650500,5,3920,0
960000,4,3180,0
710000,3,2330,0
540000,3,2600,1
601000,4,1950,0
463828,5,3250,0
293000,4,1130,0
597500,3,2620,0
240000,2,1120,0
284000,3,1800,0
440000,4,2180,0
340000,3,1960,0
363000,3,1960,0
270000,2,1150,0
365000,4,2800,0
428000,3,1310,0
600000,3,2340,0
405000,3,1430,0
339900,4,2340,0
275000,3,1290,0
361600,2,760,0
325000,6,2780,0
1.05e+006,3,2090,0
959750,4,3060,0
210000,3,1110,0
258000,3,1790,0
468000,3,1830,0
710000,4,2850,0
268000,3,1420,0
115000,2,790,0
500000,3,2300,0
431000,3,2440,0
241500,3,1310,0
300000,3,1380,0
982000,4,2790,0
248500,3,1360,0
665000,4,2510,0
1.215e+006,3,4560,0
380000,2,780,0
220000,3,1410,0
631500,4,2530,0
386100,3,1270,0
1.05e+006,4,3180,0
650000,2,1450,0
545000,4,2040,0
870000,4,2650,0
380000,3,1240,0
265000,2,820,0
645500,2,1890,0
570000,3,1270,0
1.2e+006,4,3350,0
605000,2,1550,0
199500,3,920,0
445000,2,950,0
495000,4,2040,0
594000,4,1870,0
465000,3,1720,0
160000,2,1020,0
340000,4,2690,0
870000,4,3090,0
249000,3,1070,0
500000,4,2050,0
220000,3,1660,0
368500,5,2810,0
439950,4,2460,0
179900,3,1230,0
490000,4,2360,0
425000,4,1730,0
533300,4,2770,0
447500,4,1770,0
768000,5,3030,0
285000,3,2380,0
336900,3,1780,0
415000,4,1540,0
500000,3,1580,0
337000,4,3200,0
419950,4,2220,0
290000,4,2240,0
349950,2,1640,0
330000,3,1170,0
965000,4,3160,0
515000,3,2100,0
665000,4,2600,0
265000,3,1630,0
545400,3,2850,0
350000,4,2560,0
260000,2,980,0
2.51e+006,3,5480,1
355000,3,2160,0
879000,3,3030,0
833000,4,3560,0
261590,2,760,0
512500,3,2260,0
600000,2,1560,0
417500,5,2270,0
970000,5,3480,0
316000,3,1900,0
397500,4,2350,0
1.35e+006,3,2390,0
840000,4,3730,0
270000,2,1780,0
312900,4,1630,0
325000,2,1130,0
680000,3,2140,0
763000,4,3220,0
375000,1,800,0
475000,3,1800,0
219000,2,809,0
415000,3,1820,0
90000,2,580,0
220000,2,580,0
616000,3,2900,0
269500,2,1140,0
395350,2,1060,0
770000,4,2320,0
840000,4,3450,0
428950,2,1760,0
800000,4,3370,0
401000,4,1940,0
303697,4,2520,0
355000,3,1360,0
350000,2,800,0
754999,4,3010,0
982218,3,2340,0
406500,3,1780,0
1.65e+006,4,4200,0
565000,2,1720,0
160000,2,830,0
220000,3,1090,0
1.284e+006,5,5040,0
970000,5,3500,0
115000,3,1080,0
124000,3,1080,0
157000,3,1080,0
183000,3,870,0
527000,4,2830,0
407193,4,1880,0
970000,4,3600,0
535000,4,2340,0
245000,3,2040,0
337000,3,1310,0
630000,3,1470,0
320000,3,1370,0
228500,3,1080,0
293000,3,1990,0
447000,3,1310,0
226500,3,1640,0
436000,3,1770,0
451000,3,2050,0
315000,3,1170,0
450000,2,1340,0
635000,3,2240,0
292500,2,880,0
329900,3,2170,0
531000,2,1260,0
725000,3,1880,0
355300,3,1620,0
280000,3,1610,0
1.095e+006,4,3330,0
605004,4,1370,0
260000,2,690,0
748000,4,3170,0
776000,2,1990,0
425000,4,1080,0
230000,4,1870,0
418000,3,1670,0
440000,4,2800,0
858450,5,3460,0
390000,3,1930,0
957000,4,2370,0
507000,3,1180,0
575000,2,1320,0
700000,3,1350,0
239950,2,1068,0
253000,3,1580,0
540000,4,1690,0
1.55e+006,3,5120,0
805000,4,3960,0
920000,4,2420,0
496600,3,1910,0
246000,3,1440,0
350000,5,2320,0
585000,3,1670,0
450000,3,1390,0
746000,3,2620,0
598555,3,3040,0
820000,3,2990,1
266500,3,1740,0
370000,2,2360,0
625000,3,2240,0
243500,4,1610,0
340000,2,700,0
559950,5,2730,0
315000,3,1780,0
753000,3,3070,0
800000,3,2060,0
550000,3,1360,0
465000,3,1430,0
465000,3,1840,0
710000,4,2000,0
505000,3,1820,0
690000,3,2330,0
217500,2,1070,0
500000,2,930,0
325000,2,1040,0
500000,4,1960,0
721500,3,2970,0
924000,3,2200,0
2.005e+006,6,3810,0
345000,2,830,0
825000,4,3920,0
560000,3,2870,0
599000,3,2560,0
211000,3,1350,0
425000,4,1240,0
750000,4,3210,0
479000,3,1690,0
612500,4,2550,0
605000,5,3240,0
1.364e+006,4,3560,0
389900,3,2160,0
710000,4,3060,0
295000,3,1690,0
275250,3,1520,0
250000,4,2040,0
709000,3,2360,0
399500,4,1360,0
225000,3,2000,0
500000,3,1650,0
364900,3,2500,0
356000,3,1140,0
616750,3,2140,0
755000,3,2870,0
327500,2,830,0
605000,3,1960,0
179950,4,1130,0
633000,5,3630,0
349950,4,1764,0
1.08e+006,3,2770,0
425000,3,2650,0
990000,3,2500,0
410000,3,2710,0
590000,3,2490,0
242000,3,1500,0
775000,3,1160,0
680000,4,1880,0
217000,3,1340,0
395000,3,1960,0
572500,3,2030,0
559900,5,2200,0
845000,3,2540,0
241000,3,1520,0
1.325e+006,3,2360,0
475000,3,1340,0
575000,2,1400,0
455000,4,3030,0
839000,3,3200,0
475000,4,1580,0
600000,2,2120,0
515000,2,1640,0
425000,3,1890,0
565000,4,1710,0
498000,2,1140,0
739000,4,2720,0
355000,2,1650,0
263000,3,1790,0
375000,4,1680,0
322000,3,2200,0
325000,2,830,0
290000,2,770,0
809950,4,3280,0
969500,3,2080,0
665000,4,2790,0
635000,5,4150,0
272450,3,1780,0
427000,4,1460,0
261500,3,1410,0
488800,4,2170,0
340000,2,690,0
398950,4,3000,0
217000,3,870,0
799000,4,3170,0
160000,4,1540,0
447000,3,1270,0
765000,3,2190,0
1.32e+006,4,4410,0
445000,4,2790,0
310000,3,1510,0
380000,2,1800,0
325000,4,2410,0
345000,4,2250,0
300000,3,950,0
530000,4,2860,0
583500,4,2860,0
410000,2,1560,0
535000,2,1940,0
2.05e+006,4,3580,1
345000,4,2040,0
539000,5,1700,0
590000,4,3700,0
187000,2,1050,0
270000,3,1690,0
546000,2,1120,0
520000,3,1490,0
515000,5,2220,0
990000,3,2160,0
382000,2,870,0
1.21e+006,3,1900,0
900000,4,3370,0
675000,3,3370,0
460000,2,880,0
234000,2,940,0
399000,3,1340,0
253500,3,1440,0
475000,3,1750,0
740000,5,3990,0
799000,3,2860,0
390000,4,1940,0
421000,2,1400,0
296500,3,1770,0
895000,4,1710,0
386000,4,2810,0
424000,3,1580,0
749000,3,1580,0
523000,3,1440,0
389000,4,2420,0
270000,4,1930,0
275000,3,1190,0
287500,4,2240,0
345000,2,2550,0
427000,2,920,0
508450,4,1520,0
705000,3,1460,0
550000,1,1900,0
380000,3,1430,0
539900,3,2500,0
330000,2,720,0
455000,2,1140,0
510000,4,3530,0
315000,3,1220,0
206000,3,1320,0
592500,4,2170,0
744000,3,2020,0
334500,3,1990,0
886000,4,2660,0
600000,4,2360,0
850000,3,2740,0
550000,3,1360,0
184900,2,1230,0
245000,3,1260,0
370000,2,1040,0
480000,4,2700,0
579000,3,1800,0
339275,3,1590,0
425000,3,1360,0
170000,3,1370,0
950000,4,3320,0
623000,4,2980,0
477000,3,1350,0
330000,3,1160,0
600000,3,1480,0
570000,3,1640,0
515000,4,2680,0
805000,4,2440,0
555000,4,2920,0
245000,3,1780,0
638150,4,2170,0
1.65e+006,4,5550,0
269950,4,2060,0
195000,3,1050,0
159100,2,790,0
550000,3,1010,0
299000,2,1040,0
1.375e+006,4,3130,0
249500,2,900,0
700000,4,1470,0
275000,4,1080,0
565000,3,2440,0
425000,4,2520,0
620047,4,1760,0
480000,3,1820,0
515000,3,1820,0
420000,4,3040,0
610000,5,3490,0
849000,4,2440,0
718000,3,2280,0
295000,3,1980,0
871000,5,2360,0
430000,3,3890,0
440000,4,2300,0
405000,2,910,0
340000,3,1140,0
675000,4,2390,0
480000,3,1150,0
362500,5,2330,0
752888,3,2420,0
255000,4,960,0
283700,1,1010,0
335000,4,2370,0
285000,3,2880,0
278000,4,2400,0
731000,5,3670,0
335000,3,1140,0
334200,3,1410,0
642000,6,1530,0
540000,4,1720,0
299000,3,1620,0
560000,3,1570,0
852000,5,1990,0
306000,2,930,0
440000,3,1550,0
517000,4,1650,0
379000,2,800,0
360000,2,930,0
645000,4,2550,0
217000,2,720,0
255000,2,620,0
625000,3,2360,0
680000,3,1760,0
440000,3,2100,0
615000,5,2480,0
239000,3,1040,0
462500,3,1656,0
619400,4,2090,0
975000,6,2520,1
330000,2,700,0
985000,4,4030,0
430000,2,760,0
2.458e+006,4,6500,0
778000,3,1840,0
219000,3,1090,0
1.595e+006,4,2980,1
715000,4,1900,0
950000,4,2790,0
425000,2,1280,0
239000,3,1510,0
310000,1,920,0
400000,2,700,0
428000,2,1980,0
600000,3,1440,0
415000,4,2740,0
401000,2,1400,0
292000,3,2270,0
291750,3,1310,0
227000,3,1680,0
675000,3,2260,0
397500,3,1350,0
206000,2,1820,0
1.19e+006,3,3380,0
360000,4,2140,0
427500,4,2430,0
115000,2,940,0
559000,3,2070,0
420000,4,1510,0
550000,4,2550,0
282150,2,700,0
260000,3,1150,0
428000,3,2340,0
319950,3,1510,0
1.35e+006,3,2070,0
552000,2,1150,0
637000,4,2190,0
213000,4,1980,0
215000,3,960,0
590000,3,2180,0
390000,4,2560,0
287000,4,2270,0
580000,5,3550,0
424000,3,1330,0
610000,4,2110,0
1.32e+006,4,3470,0
623500,4,1550,0
260000,2,570,0
906000,3,2030,0
330000,3,1500,0
275000,2,920,0
290000,3,1470,0
599950,2,1150,0
550000,4,4180,0
289000,3,1690,0
411000,4,2150,0
826000,3,2330,0
400000,4,2680,0
342000,3,1740,0
475000,2,1320,0
1.205e+006,4,3150,0
455000,4,2480,0
850000,4,3330,0
185000,3,1010,0
850000,6,4920,0
239900,4,1570,0
765000,5,3580,0
437000,3,2220,0
240000,3,1010,0
395000,2,1440,0
320000,3,1230,0
525000,3,1710,0
260000,3,2390,0
450000,3,2840,0
560000,4,2300,0
310000,5,2270,0
440000,3,2290,0
458450,4,1330,0
200000,3,1200,0
430000,3,2160,0
360000,3,1120,0
311000,4,2090,0
615000,3,1470,0
575000,3,2270,0
2.027e+006,4,4100,0
430000,3,1440,0
400000,3,1200,0
340000,3,1720,0
351000,1,930,0
440000,4,2400,0
298000,4,1960,0
300000,4,1890,0
310000,3,1590,0
500000,4,2590,0
399900,3,860,0
343000,3,1270,0
415000,2,1130,0
410000,3,1860,0
320000,2,1802,0
1.99e+006,5,4480,0
253000,2,1310,0
630000,3,2320,0
216000,2,1130,0
540000,3,2180,0
212000,3,1830,0
300000,3,2340,0
969950,3,2830,0
715000,3,1610,0
1.32162e+006,5,2410,0
1.444e+006,4,2660,0
305000,3,1030,0
458000,3,1390,0
275000,3,1580,0
550000,3,2330,0
742000,3,1540,0
700000,3,1570,0
640000,4,2940,0
352000,3,1240,0
301500,3,1410,0
630000,4,2190,0
340000,3,3040,0
477500,4,1860,0
285000,3,1690,0
255000,3,1900,0
315000,3,1600,0
830000,6,2530,0
539950,3,1860,0
980000,3,2390,0
735000,4,3100,0
536000,5,2650,0
575000,3,1520,0
500000,2,1510,0
285500,4,1960,0
498000,4,2270,0
412000,2,910,0
607000,4,2100,0
199000,3,1000,0
492500,4,2760,0
585000,4,2840,0
326995,3,1860,0
372500,4,1920,0
528000,2,840,1
400000,3,2390,0
344000,4,2100,0
409950,4,2430,0
625000,3,1880,0
304950,3,1350,0
381500,2,2160,0
215000,3,1430,0
345000,5,2840,0
363000,3,2510,0
240000,3,1690,0
548050,2,1930,0
314000,2,720,0
800000,4,2990,0
400000,5,2300,0
247000,1,460,0
540000,2,1240,0
410000,4,1900,0
525000,3,2120,0
820000,4,2440,0
1.25e+006,4,3300,0
244000,2,1180,0
275000,1,520,0
577000,2,2070,0
446950,5,2250,0
457000,3,2050,0
320000,4,1310,0
210000,3,1250,0
220000,4,2130,0
589000,3,2250,0
435000,4,1880,0
375000,3,1520,0
1.735e+006,4,4010,0
545000,2,1660,0
970000,3,3400,0
705000,2,2320,0
915557,5,3740,0
259000,4,1810,0
1.695e+006,2,3170,0
427000,3,1680,0
390000,2,930,0
363000,3,2390,0
612000,4,2680,0
380000,4,1790,0
230000,4,1680,0
580000,3,1570,0
770000,3,2230,0
207200,4,1260,0
525000,3,1790,0
925000,3,2440,0
883000,4,2410,0
455000,4,1780,0
343500,3,1900,0
244000,2,960,0
397000,3,1640,0
180500,2,850,0
310000,3,2150,0
315000,4,2780,0
718000,3,1030,0
279950,3,1930,0
689000,3,2080,0
828000,4,3520,0
150000,2,890,0
505400,3,1640,0
1.68e+006,5,4860,0
217450,3,1040,0
677000,4,2820,0
361000,2,1320,0
620000,3,2590,0
176000,3,1540,0
330000,3,960,0
290000,3,1190,0
711000,4,2770,0
295000,3,1060,0
1.0965e+006,5,4010,0
257500,3,1140,0
240000,4,1910,0
645000,4,2340,0
499000,2,1170,0
321000,3,1290,0
449000,3,1810,0
515000,3,1820,0
456000,4,2220,0
865000,3,3830,0
515500,4,2920,0
576925,4,2630,0
243000,3,1320,0
253400,3,1400,0
292000,3,1600,0
271500,3,1490,0
765000,2,2170,0
375000,3,1280,0
382880,3,1620,0
852500,3,2630,0
475000,3,1240,0
462000,3,1300,0
762400,3,2430,0
330000,4,1890,0
473000,3,1890,0
550000,3,2440,0
449500,3,1780,0
744000,4,2830,0
700000,4,2490,0
511100,4,1560,0
317950,3,1980,0
542950,3,2070,0
490000,3,1490,0
760000,4,3090,0
475000,3,1580,0
1.7025e+006,5,5190,0
435000,3,2692,0
399000,3,1740,0
627000,3,1940,0
346500,4,2150,0
412000,3,1320,0
845000,4,3360,0
373000,3,1850,0
725000,4,2880,0
376000,6,2420,0
552500,3,2020,0
365000,5,2280,0
700000,4,3010,0
315000,4,2550,0
262500,4,1540,0
660000,3,2280,0
340000,4,2450,0
660500,5,2950,0
280000,1,690,0
267000,1,800,0
230000,2,1470,0
417000,3,1840,0
252000,3,1170,0
791000,5,2344,0
415000,1,1230,0
339000,3,1150,0
158000,3,1140,0
535000,3,1660,0
818900,3,1080,0
550000,4,1720,0
240000,2,590,0
590000,3,1290,0
369300,3,1480,0
510000,4,2600,0
542500,3,2040,0
262500,3,970,0
900000,6,2620,0
1.1e+006,4,4560,0
368000,3,1750,0
825000,4,3620,0
343500,3,1660,0
273500,4,1360,0
1000000,3,2044,0
770000,5,2370,0
400000,3,1170,0
225000,3,1660,0
345000,4,2020,0
450000,3,2530,0
334850,2,870,0
605000,5,3670,0
760000,5,3180,0
390000,2,1870,0
488000,3,1940,0
3.3e+006,3,4220,1
1.063e+006,5,4820,0
608000,3,2400,0
1.385e+006,3,2930,0
299950,2,800,0
818000,3,2200,0
355000,3,2400,0
1.855e+006,5,5570,0
660000,3,1980,0
2.367e+006,3,3530,1
1.211e+006,4,3430,0
255950,3,1720,0
475000,3,1930,0
362950,4,2140,0
452000,3,1110,0
315000,3,1970,0
330950,3,1630,0
535000,5,2520,0
479000,4,2270,0
340000,3,1212,0
312000,4,1890,0
305000,3,1370,0
270000,3,1770,0
529999,3,1710,0
587100,2,1190,0
459800,3,1690,0
451000,4,1680,0
2.475e+006,3,4340,0
525000,3,2040,0
250000,2,1110,0
475000,5,2040,0
235000,4,1920,0
230000,3,1330,0
581000,4,1630,0
415000,3,1520,0
522500,3,1520,0
383000,3,1340,0
315000,3,2500,0
591000,3,1460,0
750000,4,3140,0
430000,3,2150,0
712000,4,3140,0
510000,3,2310,0
480000,2,710,0
538000,3,1460,0
464000,2,730,0
476000,3,1440,0
349500,3,1130,0
270000,3,1810,0
740000,3,2710,0
395000,4,2740,0
498000,3,1690,0
339900,3,1470,0
539000,3,2830,0
400000,3,1410,0
225000,3,2170,0
330000,3,1340,0
1.3878e+006,3,2480,0
490000,3,1990,0
260000,4,2240,0
469900,4,2990,0
493000,6,2120,0
740000,4,2920,0
148900,4,1700,0
475000,2,1620,0
415000,2,760,0
229500,3,1230,0
1.355e+006,5,4960,0
385000,4,2030,0
230000,3,1830,0
425000,2,970,0
189900,2,1000,0
238000,2,750,0
968060,4,2620,0
921000,4,2220,0
380000,5,3000,0
285000,1,1060,1
449000,4,1980,0
625000,4,1600,0
318989,4,2000,0
445000,3,1310,0
750000,3,1120,0
959000,3,3320,0
330000,3,2370,0
425000,2,830,0
280000,3,940,0
476500,4,2250,0
556000,3,2020,0
1.862e+006,4,5240,0
637000,4,4083,0
405000,3,1450,0
397000,5,1170,0
895990,4,3555,0
259000,3,1610,0
420000,2,960,0
518000,3,1680,0
425000,3,1380,0
182500,2,1040,0
549900,3,1380,0
445000,3,1850,0
452000,2,1740,0
715000,5,1920,0
559000,3,2010,0
3.3e+006,5,8020,0
250000,4,1860,0
1.23e+006,5,4390,0
276500,4,2380,0
440000,4,2880,0
543200,6,2820,0
250000,1,750,0
625000,4,1750,0
530100,3,1540,0
549900,2,1140,0
430000,4,1560,0
835000,3,2960,0
409500,4,2140,0
329000,4,1600,0
940000,4,2080,0
539950,3,1560,0
579950,4,2880,0
881000,5,2510,0
362500,3,960,0
243950,2,1120,0
658000,4,3310,0
218250,3,1080,0
655000,4,2860,0
255000,3,1490,0
215000,3,1210,0
1.265e+006,3,2240,0
2.92e+006,4,4575,0
424305,3,1600,0
494000,4,2090,0
560000,4,2260,0
130000,3,1200,0
468000,4,2480,0
480000,5,2240,0
475000,3,1550,0
285000,4,2130,0
765000,5,2870,0
208000,2,1160,0
372000,3,2430,0
470000,2,900,0
451000,5,2830,0
442200,4,1620,0
330000,4,2510,0
335000,3,1790,0
280000,3,1640,0
625000,3,2240,0
345000,3,1870,0
255950,4,1500,0
570000,4,1490,0
685000,3,2230,0
273148,3,1710,0
246500,3,1620,0
349950,5,2250,0
545000,4,1700,0
403000,3,1502,0
299950,4,1900,0
792000,3,3320,0
418000,5,1980,0
332500,4,1670,0
337000,3,2235,0
212000,2,1070,0
542000,2,1800,0
622500,4,2980,0
260000,3,1670,0
525000,3,2620,0
975000,5,5470,0
1.14e+006,4,3080,0
500000,3,940,0
554000,5,1870,0
343000,4,2070,0
515000,2,950,0
492000,2,1290,0
655000,4,2570,0
290000,3,1600,0
952500,4,2550,0
235000,2,1010,0
323000,3,1720,0
1.05e+006,3,2200,0
265000,0,384,0
200000,2,1400,0
419995,3,1830,0
1.5e+006,3,3110,0
455000,3,1600,0
660000,3,3600,0
319000,3,1390,0
390000,3,2092,0
718500,3,1200,0
474000,2,1090,0
615750,4,2140,0
551000,3,2010,0
230000,3,1500,0
790000,4,3500,0
1.23e+006,3,2660,0
325000,3,1440,0
705000,4,2780,0
259000,4,1580,0
306000,3,1250,0
315000,3,970,0
392500,3,1100,0
1.065e+006,4,3240,0
350500,2,1290,0
825000,4,3810,0
235000,4,1500,0
650000,3,2660,0
675000,4,2400,0
265000,4,1860,0
822500,2,1450,0
705000,3,2260,0
2.63e+006,6,5540,0
685000,2,1300,0
630000,4,1610,0
1.25e+006,4,3820,0
359000,4,1820,0
784500,4,5820,0
850000,3,2470,0
410000,3,3040,0
252000,4,1120,0
618000,5,1880,0
265000,3,1070,0
465000,3,1560,0
240000,2,870,0
217000,3,1000,0
415000,4,2520,0
274000,2,1700,0
420000,5,2150,0
1.0625e+006,4,1590,0
1.415e+006,4,4670,0
618500,3,1800,0
295000,3,1670,0
400000,3,1010,0
595000,3,2550,0
1.728e+006,4,3700,0
261000,3,1350,0
780000,5,1660,0
589000,3,1390,0
230000,3,1720,0
690000,4,2980,0
524000,4,2190,0
380000,2,1230,0
357500,3,1000,0
330000,3,2500,0
635000,5,2240,0
934000,9,2820,0
358500,2,1400,0
401000,3,1470,0
270000,3,1820,0
705000,4,2060,0
325000,3,1670,0
384950,3,1540,0
310000,3,1210,0
829950,4,3430,0
353000,3,2550,0
170500,2,1060,0
885250,4,3670,0
2.7e+006,4,4420,1
245000,3,1550,0
469000,3,1190,0
455000,3,1300,0
305000,4,2430,0
840000,7,4290,0
905000,5,3500,0
219200,3,1680,0
455000,3,1250,0
195000,2,1020,0
799000,3,1510,0
285000,2,910,0
300000,3,1320,0
83000,2,900,0
220000,2,890,0
174500,2,1240,0
695000,4,2960,0
255000,3,1020,0
539000,5,2590,0
552700,2,1100,0
571500,3,1300,0
263700,3,1200,0
3.3e+006,8,7710,0
186950,2,1390,0
520000,3,1430,0
358000,3,1250,0
210000,2,840,0
3.65e+006,5,5020,0
543000,4,2060,0
330000,4,2000,0
529000,3,1530,0
295000,1,700,0
365000,3,950,0
473000,3,1380,0
403500,3,1830,0
544000,3,1790,0
621000,3,1340,0
672600,3,1520,0
689800,2,1370,0
613000,3,1470,0
808000,4,2500,0
301000,3,1060,0
340000,3,1210,0
206000,3,920,0
550000,3,1340,0
325000,2,960,0
475000,3,1630,0
432100,3,1840,0
359000,3,3085,0
490000,3,920,0
648360,4,2260,0
340000,3,1730,0
545000,3,1610,0
115000,2,550,0
705640,3,2400,0
300000,3,1960,0
1.65e+006,4,3190,0
1.1375e+006,4,3160,0
280000,3,1550,0
245000,4,1930,0
564000,4,1170,0
849000,3,2520,0
698000,3,1220,0
319000,3,960,0
1.45e+006,3,4110,0
695000,4,3310,0
680000,4,2220,0
287500,4,2250,0
465000,3,1510,0
335000,3,1350,0
602000,4,2420,0
482000,3,2950,0
220000,5,1260,0
206000,4,1700,0
1.1e+006,4,3320,0
491150,3,1470,0
390000,4,2500,0
393000,4,2641,0
635000,4,2260,0
490000,2,1160,0
770000,4,3680,0
665000,2,1615,0
287000,3,1250,0
410000,3,1230,0
562000,3,2510,0
475000,2,1540,0
387500,3,1860,0
580000,5,2700,0
930000,3,3290,0
625000,3,2700,0
325000,3,1570,0
235000,3,1950,0
450000,2,1380,0
745000,4,2410,0
223000,4,1200,0
630000,4,1770,0
413450,3,1540,0
720000,5,2860,0
339000,3,1740,0
1.1155e+006,4,2830,0
839000,5,4280,0
2.95e+006,4,3890,1
568000,4,2340,0
269000,3,1410,0
382000,2,1350,0
574000,2,1100,0
405000,3,2070,0
572000,3,2360,0
675000,4,2760,0
165000,4,1220,0
260000,4,1220,0
196000,3,1220,0
515000,3,3020,0
810000,4,3470,0
365650,4,2380,0
651000,3,2260,0
240000,2,720,0
299000,3,1730,0
768000,3,2660,0
397380,2,1030,0
476000,4,2890,0
315000,3,890,0
240000,3,1410,0
325000,2,810,0
160000,3,1370,0
435000,3,2260,0
427500,3,1430,0
450000,5,2510,0
688000,3,1760,0
285000,4,1430,0
530000,3,1510,0
195000,4,1320,0
